Address,Old_Address,Latitude,Longitude,GeoAddress
24 School  Street  02108,"24 School Street Suite 500 Boston, MA 02108",42.3575642,-71.0591774,"Applied Geographics, Inc., 24, School Street, Downtown Crossing, Financial District, Boston, Suffolk County, Massachusetts, 02108, United States"
10101 C  Avenue  11236,"10101 C Avenue D, Brooklyn,      NY   11236",40.6704599,-73.9850412,"C & Y, 399, 5th Avenue, Park Slope, Brooklyn, Kings County, New York, 11215, United States"
"217-44 98th  Avenue, 11429","217-44 98th Avenue, Queens Village, NY 11429",40.7163448,-73.7353646,"98th Avenue, Queens, Queens County, New York, 11429, United States"
"181 University  Avenue, ","181 University Avenue, Suite 1300, Toronto, ON M5H 3M7",34.3648976,-89.5309401,"University Avenue, University, Lafayette County, Mississippi, 38655, United States"
"201 43rd  Street, 11368","201 Bay 43rd Street, Flushing NY 11368",40.7777713,-73.8960451,"43rd Street, Steinway, Queens, Queens County, New York, 11105, United States"
3460 CENTER  DRIVE  21043,"3460 ELLICOTT CENTER DRIVE , SUITE 101, ELLICOTT CITY, MD  21043",39.2883249,-76.8338392,"Center Drive, Chatham, Plum Tree, Howard County, Maryland, 21042, United States"
46124 State  Highway  11416,"46124 State Highway 30,Ozone Park, NEW YORK 11416",32.926109,-117.086282,"11416, Wills Creek Road, San Diego, San Diego County, California, 92131, United States"
"89-12 169th  Street, 11432","89-12 169th Street, 1st Floor, Jamaica, NY 11432",40.708778550000005,-73.79218743715921,"89-12, 169th Street, Hillside, Queens, Queens County, New York, 11432, United States"
" McCarter  Highway, 07104","P.O. Box 9410, 1271 McCarter Highway, Newark,  NJ 07104",40.725032,-74.174324,"McCarter Highway, Newark, Essex County, New Jersey, 07104, United States"
"113 Park  Drive, 11797","113 Crossways Park Drive, Woodbury, New York 11797",40.76622,-73.459122,"Park Drive, Old Bethpage, Oyster Bay, Nassau County, New York, 11804, United States"
"95 Jerusalem  Ave, 11550","95 Jerusalem Ave, Apt 2E, Hempstead, NY 11550",40.7017069,-73.6142062,"Jerusalem Avenue, Hempstead, Nassau County, New York, 11553, United States"
"199 Lee  Avenue, 11211","199 Lee Avenue, Suite 670, Brooklyn 11211",40.7021063,-73.9557189,"Keren Hatorah, 199, Lee Avenue, Brooklyn, Kings County, New York, 11211, United States"
"307 38  Street, 10018","307 West 38 Street, Suite 1801, New York, N.Y. 10018",40.7332796,-73.9909401,"Strand Bookstore, 828, Broadway, Washington Square Village, Greenwich Village, Manhattan, New York County, New York, 10003, United States"
"217 Shore  Drive, 03825","217 McDaniel Shore Drive, Barrington, NH 03825",41.8638055,-71.9019565,"217, North Shore Road, Killingly, Windham County, Connecticut, 06241, United States"
"355 Center  Drive, ","355 Food Center Drive, Bldg. G-2, Bronx, NY  10474-7000",40.91378647453047,-79.84245912536576,"355, Center Drive, Oakland Township, Butler County, Pennsylvania, 16025, United States"
120 Gordon  Drive  19341,120 Gordon Drive Lionville PA 19341,40.061406041309645,-75.65088319350183,"120, Gordon Drive, Uwchlan Township, Chester County, Pennsylvania, 19341, United States"
"1731 Matthews  Ave, 10462","1731 Matthews Ave, 2nd Fl, Bronx, NY 10462",40.845523799999995,-73.86172355,"1731, Matthews Avenue, The Bronx, Bronx County, New York, 10462, United States"
"95   Place, 11435","95 - 11    147       Place, Jamaica,     NY      11435",45.1284152,-93.4121503,"95 Place, Revere Lane North, Maple Grove, Hennepin County, Minnesota, 55369, United States"
"194 Washington  Ave, 12210","194 Washington Ave, Suite 810, Albany, NY 12210",42.6562598,-73.76319164078302,"194, Washington Avenue, Sheridan Hollow, Lark Street, Albany, Albany County, New York, 12210, United States"
" Washington  Street, 10004","2 Washington Street, 9th Floor, N.Y.N.Y. 10004",45.6428222,-122.6721852,"Washington Street, Officers Row, Vancouver, Clark County, Washington, 98663, United States"
"9000 Midlantic  Drive, 08054","9000 Midlantic Drive, MT Laurel, NJ 08054",39.96214927197062,-74.92094853369757,"9000, Midlantic Drive, Laurel Commercial Centre, Mount Laurel Township, Burlington County, New Jersey, 08054, United States"
"10970 Pierson  Drive, 22408","10970 Pierson Drive, Fredericksburg, VA  22408",38.2596089,-77.43941648017969,"10970, Pierson Drive, Fredericksburg, Spotsylvania County, Virginia, 22408, United States"
"17 American  Boulevard, 12110","17 British American Boulevard, Latham, NY  12110",42.7606092,-73.820761,"17, British American Boulevard, Town of Colonie, Albany County, New York, 12110, United States"
"498 SEVENTH  AVENUE, 10018","498 SEVENTH AVENUE, 11th Floor, New York, NY  10018",40.76537075,-73.98099764793506,"888 Seventh Avenue, 888, West 56th Street, Midtown, Hell's Kitchen, Manhattan, New York County, New York, 10019, United States"
"1182-84 Washington  Avenue, 10456","1182-84 Washington Avenue, Bronx, N.Y. 10456",47.6284272,-117.6392315,"84, Gate 35 Road, Spokane County, Washington, United States"
"18701 FIGUEROA  STREET, 90248","18701 S. FIGUEROA STREET, GARDENA, CA 90248",33.8591803,-118.2814983,"Figueroa Street, Carson, California, 90248-4007, United States"
" Terminal  Road, 07008","2 Terminal Road, KMI Building OB2, Carteret, NJ 07008",42.364835,-71.021281,"Terminal Road, East Boston, Boston, Suffolk County, Massachusetts, 02128-2909, United States"
"28 Fourth  Street,, alley  11582","28 Fourth Street, Valley Stream, NY 11582",14.5354073,120.9870996,"The Alley, EDSA Extension, Metropolitan Park, Barangay 76, Zone 10, District 1, Pasay, 1308, Luzon"
"2737   RD, 32792","2737   N     Forsyth  RD,    Winter Park,           FL      32792",28.5947746,-81.3854125,"2737, Wymore Road, Fairbanks Shores, Fairview Shores, Orange County, Florida, 32789, United States"
"179-30 93rd  Avenue, 11433","179-30  93rd Avenue, Jamaica, NY  11433",40.707277000000005,-73.78049126560788,"179-30, 93rd Avenue, Hillside, Queens, Queens County, New York, 11433, United States"
"596 Station  Drive, 14564","596 Fishers Station Drive, Suite 1A, Victor, NY  14564",30.340358,-82.11168,"14564, Steel Bridge Road, Macclenny, Baker County, Florida, 32063, United States"
"85 4th  Street, 11706","85 South 4th Street, Bay Shore, NY 11706",40.77074400203249,-73.247681,"85, 4th Street, Suffolk County, New York, 11717, United States"
"300 INDUSTRY  DRIVE, 15275","300 INDUSTRY DRIVE, PITTSBURGH, PA 15275",40.4581003,-80.1992433,"Industry Drive, RIDC Park West, Findlay Township, Allegheny County, Pennsylvania, 15275, United States"
"18 Marginwood  Drive, 11961","18 Marginwood Drive, Ride, NY  11961",40.902998100000005,-72.85112739408143,"18, Marginwood Drive, Suffolk County, New York, 11961, United States"
 Boston  Road  10469,Llc Dba City World Ford 3305 Boston Road Bronx NY 10469,37.79093082968764,-85.64248010244853,"10469, Boston Road, Cravens, Nelson County, Kentucky, 40107, United States"
229 36  Street  10018,229 West 36 Street New York NY 10018,40.655144,-74.003549,"36th Street, 4th Avenue, Sunset Park, Brooklyn, Kings County, New York, 11209, United States"
"200 Brenner  Drive, 10920","200 Brenner Drive, Congers, NY 10920",41.15861685816313,-73.9395168288905,"200, Brenner Drive, Town of Clarkstown, Rockland County, New York, 10920, United States"
"307 38th  street, 10018","307 West 38th street, Suite 1801 New York, NY 10018",40.77416081632653,-74.0246895510204,"307, 38th Street, Union City, Hudson County, New Jersey, 07087, United States"
"259 30th  Street, 10001","259 West 30th Street, Suite 802, New York,NY 10001",40.656931362318836,-73.99953127536232,"259, 30th Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"110 Williams  Street, 10038","110 Williams Street, 14th Floor, New York, NY  10038",14.5770709,121.0519833,"Williams Street, RSS Townhomes, Highway Hills, Mandaluyong, Second District, 1553, Luzon"
"590 Madison  Avenue, 10022","590 Madison Avenue, 21st Floor, New York, NY 10022",40.762157450000004,-73.97303314307712,"590 Madison Avenue, 590, Madison Avenue, Midtown East, Manhattan, New York County, New York, 10037, United States"
"10 22nd  Street, 60148","10 E 22nd Street, Suite 300, Lombad, IL 60148",41.8445925,-88.0263149,"22nd Street, Lombard, DuPage County, Illinois, 60148, United States"
" American  Square, ","One American Square, Indianapolis, Indiana 46282-0200.",35.1101083,-106.6066547160907,"American Square, Netherwood Park, Albuquerque, Bernalillo County, New Mexico, United States"
"89-11 Merrick  Boulevard, 11432","89-11 Merrick Boulevard, 2nd Floor, Jamaica, NY 11432",40.70789085,-73.79471005308403,"Queens Library: Central Library, 89-11, Merrick Boulevard, Hillside, Jamaica, Queens, Queens County, New York, 11432, United States"
"331 Springs  Road, ","331 Newman Springs Road, Suite 203, Red Bank, NJ 7701",42.516423200000006,-71.2707273075581,"331, Springs Road, Bedford Springs, Bedford, Middlesex County, Massachusetts, 01730, United States"
" 148TH  Street, ","#207 - 6450 148TH Street, Surrey, BC Canada V3S7G7",40.6588186,-73.7936883,"148th Street, Queens, Queens County, New York, 11430, United States"
"460 35th  Street, 11370","460 West 35th Street, East Elmhurst, NY 11370",40.7365466,-73.9342528,"35th Street, Blissville, Queens, Queens County, New York, 11101, United States"
" Oakwood  Avenue, 16803","The Oakwood Centre Suite #350, 100 Oakwood Avenue, State College, PA 16803",40.817351,-77.889121,"Oakwood Avenue, Patton Township, Centre County, Pennsylvania, 16803, United States"
"134 Middle  Street, 01852","134 Middle Street, Suite 210 Lowell MA 01852",42.64509476767677,-71.31108882828283,"134, Middle Street, The Acre, Lowell, Middlesex County, Massachusetts, 01852, United States"
"845 Church  Court, 60126","845 North Church Court, Elmhurst,       IL 60126",-8.0675505,-34.9113919,"60126, Estrada do Bongi, Afogados, Recife, Região Geográfica Imediata do Recife, Região Metropolitana do Recife, Pernambuco, Região Nordeste, 50750-145, Brasil"
"35-12 19th  Avenue, 11105","35-12 19th Avenue, Suite 2e, Astoria, NY 11105",40.7816318,-73.9086257,"19th Avenue, Con Edison, Queens, Queens County, New York, 11105, United States"
"153 Conduit  Avenue, 11434","153 - 20 South Conduit Avenue, Jamaica,    NY 11434",40.6678719,-73.7805384,"153, North Conduit Avenue, Queens, Queens County, New York, 11434, United States"
"104 25th  Street, ","104 E. 25th Street, 10th Floor  New Y ork 10010-2917",41.220840470214284,-111.9786037990356,"104, 25th Street, Ogden, Weber County, Utah, 84401, United States"
"2000 Park  Lane, 15275","2000 Park Lane, Pittsburg, PA 15275",-26.10425515,28.049557475436917,"Park Lane, Johannesburg Ward 103, Sandton, City of Johannesburg Metropolitan Municipality, Gauteng, South Africa"
"121-60 Farmers  Boulevard, 11413","121-60 Farmers Boulevard, Springfield Gardens, NY  11413",40.6840081,-73.76114669831026,"121-60, Farmers Boulevard, Queens, Queens County, New York, 11412, United States"
"101 Trumbull,  CT  06611","101 Merritt Blvd., Suite 107, Trumbull, CT 06611",41.279146,-73.229472,"101, Governor Trumbull Way, Trumbull, Fairfield County, Connecticut, 06611, United States"
 Hanover  Square  10004,"5 Hanover Square - 17th Fl., New York, NY  10004",40.70482895000001,-74.009222314373,"Hanover Square, Manhattan Community Board 1, Manhattan, New York County, New York, United States"
70 36TH  STREET  10018,"70 W 36TH STREET SUITE 702, NEW YORK, NY 10018",40.7766075,-73.90575302646474,"20-70, 36th Street, Steinway, Queens, Queens County, New York, 11105, United States"
"5870 Poe  Avenue, 45414","5870 Poe Avenue, Dayton, OH 45414",39.83246712416352,-84.18903582651991,"5870, Poe Avenue, Vandalia, Montgomery County, Ohio, 45414, United States"
2064 Alexander  Street  84119,"2064 West Alexander Street #B, Salt Lake City, UT 84119",40.7178533905968,-111.94926222386614,"2064, Alexander Street, West Valley City, Salt Lake County, Utah, 84119, United States"
28202 CABOT  ROAD  92677,"28202 CABOT ROAD SUITE 300, LAGUNA NIGUEL, CA 92677",33.553077200000004,-117.67811028322211,"28202, Cabot Road, Laguna Niguel, Orange County, California, 92677, United States"
75 Main  Avenue  07407,"75  Main Avenue P O Box   9410, Elmwood Park,   NJ         07407",40.84289500480052,-74.13069893892359,"75, Main Avenue, Passaic, Passaic County, New Jersey, 07055, United States"
"3360 McMaude  Pl, ","3360 McMaude Pl, Santa Rosa, CA 95407-8120",38.3936729,-122.7240241,"3360, McMaude Place, Santa Rosa, Sonoma County, California, 95407, United States"
45 Main  Street  11201,"45 Main Street - #1026, Brooklyn, NY 11201",40.704423250000005,-73.99235915,"Jane's Carousel, 45, Main Street, DUMBO, Brooklyn, Kings County, New York, 11201, United States"
"2975 WESTCHESTER  AVENUE, 10577","2975 WESTCHESTER AVENUE, PURCHASE, N.Y.  10577",41.0235114,-73.7305757,"Westchester Avenue, White Plains, Westchester County, New York, 10577, United States"
 44th  Drive  11101,"44th Drive at the East River, Long Island City, New York 11101",40.7489433,-73.9516255,"44th Drive, Long Island City, Queens, Queens County, New York, 11101, United States"
"181 Hudson  Street, 10013","181 Hudson Street, Suite #2A, New York, NY 10013",40.722761,-74.008199,"181, Hudson Street, Tribeca, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
"299 Main  Street, 11590","299 Main Street, Westbury, NY 11590",40.75661,-73.566024,"299, Main Street, New Cassel, North Hempstead, Nassau County, New York, 11590, United States"
" Stone, Ridge  Ridge  11791","1 Stone Ridge Court, Syosset, NY  11791",40.63138815,-74.028499506621,"The Ridge, 268, Bay Ridge Parkway, Bay Ridge, Brooklyn, Kings County, New York, 11209, United States"
"224 Fehr  Way, 11706","224 North Fehr Way, Bay Shore, NY,  11706",40.76590865,-73.28514085268688,"224, North Fehr Way, Suffolk County, New York, 11706, United States"
"21 38th  Street, 10018","21 West 38th Street, 6th Floor, New York, NY  10018",40.7736084,-73.9066847,"21-80, 38th Street, Steinway, Queens, Queens County, New York, 11105, United States"
"192 Lexington  Avenue, 10016","192 Lexington Avenue, 15th Floor, New York, N.Y. 10016",40.7450536,-73.9808817,"192, Lexington Avenue, Murray Hill, Manhattan, New York County, New York, 10016, United States"
"57-08 37TH  AVE, 11377","57-08 37TH AVE, WOODSIDE, NY 11377",40.750082449999994,-73.90505960807556,"57-08, 37th Avenue, Metropolitan Life Houses, Queens, Queens County, New York, 11377, United States"
"40 Walls  Street, 10005","40 Walls Street, 11th Floor, New York, NY  10005",34.9780128,-91.5035191,"Walls Street, Des Arc, Prairie County, Arkansas, 72040, United States"
118 22nd  Street  10011,"118 West 22nd Street 12th Floor, New York, NY  10011",40.663134,-73.998073,"118, 22nd Street, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
"48 37th  Street, 10018","48 West 37th Street, 3rd Fl, NY NY 10018",40.740191,-73.9289091,"48-10, 37th Street, Sunnyside, Queens, Queens County, New York, 11101, United States"
"68 Jay  Street, 11201","68 Jay Street, Suite 307, Brooklyn, N.Y. 11201",40.7030075,-73.9868156,"68 Jay Street Bar, 68, Jay Street, DUMBO, Brooklyn, Kings County, New York, 11201, United States"
"2850 Centerville  Road, 19808","2850 Centerville Road, Wilmington DE  19808",39.7579245,-75.62206924026103,"Agilent Technologies Inc., 2850, Centerville Road, Sedgley Farms, Wilmington, New Castle County, Delaware, 19808, United States"
"7272 Airport  Road, 84084","7272 South Airport Road, West Jordan, UT 84084",40.61931237875548,-111.99909002224166,"7272, Airport Road, West Jordan, Salt Lake County, Utah, 84084, United States"
"153 Centre  Street, 10013","153 Centre Street, Rm 108, New York, NY 10013",40.7178852,-74.0002468,"Spring Cafe, 153, Centre Street, Lower Manhattan, Civic Center, Manhattan, New York County, New York, 10013, United States"
" 6930,  St  63123","P O Box 6930, St Louis, MO 63123",44.036643,15.6236529,"63123, Barice, Benkovačko Selo, Grad Benkovac, Zadarska županija, 23420, Hrvatska"
529 Cedar  Lane  08518,"529 Cedar Lane P O Box 146, Florence NJ 08518",40.104368,-74.796568,"Cedar Lane, Florence, Florence Township, Burlington County, New Jersey, 08518, United States"
" Michael  Court, 11735","6 Sean Michael Court, Farmingdale, NY 11735",41.2594849,-73.0419158,"Michael Court, Orange, New Haven County, Connecticut, 06477, United States"
84 Floodgate  Road  08014,84 Floodgate Road Bridgeport NJ 08014,39.81981288280277,-75.32315670048665,"84, Flood Gate Road, Gloucester County, New Jersey, 08085, United States"
" Fifth, 42nd  Avenue ,  Street, 10018","Fifth Avenue  and  42nd Street, New York, NY  10018",40.750984849999995,-73.98227246910669,"425 Fifth Avenue, 425, East 38th Street, Midtown South, Manhattan, New York County, New York, 10018, United States"
"2301 Fifth  Avenue, ","2301 Fifth Avenue, Suite 200, Seattle, WA  98121-1825",-33.912131,18.3940861,"Fifth Avenue, Sea Point, Cape Town, City of Cape Town, Western Cape, 8005, South Africa"
"75 Central  Avenue, 10523","75 North Central Avenue, Suite 203, Elmsford, NY 10523",41.07794618367347,-73.85838551020409,"75, Central Avenue, Tarrytown, Town of Greenburgh, Westchester County, New York, 10591, United States"
529 Cedar  Lane  08518,"529 Cedar Lane P O Box 146, Florence NJ 08518",40.104368,-74.796568,"Cedar Lane, Florence, Florence Township, Burlington County, New Jersey, 08518, United States"
